Time,Open,High,Low,Close,Volume,RSI,SMA
2024-07-30 00:29:59,0.766,0.767,0.761,0.762,42511.1,0,0
2024-07-30 01:29:59,0.762,0.762,0.756,0.76,32949.4,0,0
2024-07-30 02:29:59,0.759,0.762,0.753,0.754,25764.3,0,0
2024-07-30 03:29:59,0.754,0.755,0.746,0.747,35839.1,0,0
2024-07-30 04:29:59,0.747,0.755,0.741,0.755,54639.3,0,0
2024-07-30 05:29:59,0.755,0.76,0.744,0.747,23212,0,0
2024-07-30 06:29:59,0.747,0.75,0.74,0.746,33944.4,0,0
2024-07-30 07:29:59,0.745,0.754,0.745,0.753,6394.4,0,0
2024-07-30 08:29:59,0.753,0.756,0.748,0.75,19833.4,0,0
2024-07-30 09:29:59,0.752,0.753,0.748,0.753,10209.7,0,0
2024-07-30 10:29:59,0.751,0.762,0.75,0.757,68448.6,0,0
2024-07-30 11:29:59,0.757,0.763,0.757,0.762,24850.6,0,0
2024-07-30 12:29:59,0.759,0.761,0.753,0.754,39703.9,0,0
2024-07-30 13:29:59,0.754,0.757,0.75,0.752,30846.1,0,0
2024-07-30 14:29:59,0.751,0.756,0.749,0.75,22030,40.90909090909091,0
2024-07-30 15:29:59,0.749,0.751,0.747,0.747,23298.1,38.99999999999999,0
2024-07-30 16:29:59,0.747,0.75,0.741,0.747,34485.4,39.00000000000001,0
2024-07-30 17:29:59,0.748,0.751,0.742,0.742,19045.8,35.773127487637204,0
2024-07-30 18:29:59,0.743,0.75,0.741,0.745,55421.7,39.032624835528345,0
2024-07-30 19:29:59,0.744,0.758,0.742,0.756,35172.1,49.210632535794765,0
2024-07-30 20:29:59,0.756,0.76,0.752,0.755,26761.3,48.419269952006935,0
2024-07-30 21:29:59,0.755,0.755,0.745,0.746,41147.4,41.89013665342686,0
2024-07-30 22:29:59,0.747,0.747,0.738,0.744,61869.5,40.580569991348504,0
2024-07-30 23:29:59,0.743,0.744,0.734,0.741,27581.3,38.629765068464636,0
2024-07-31 00:29:59,0.741,0.746,0.729,0.741,32993.7,38.62976506846464,0
2024-07-31 01:29:59,0.741,0.743,0.733,0.741,18207.6,38.62976506846464,0
2024-07-31 02:29:59,0.741,0.748,0.74,0.746,7211.3,44.212364353496355,0
2024-07-31 03:29:59,0.748,0.75,0.743,0.746,7090.2,44.21236435349636,0
2024-07-31 04:29:59,0.746,0.755,0.741,0.753,21622.8,51.39173236450607,0
2024-07-31 05:29:59,0.753,0.758,0.748,0.758,20523.8,55.770179260239075,0.7503333333333332
2024-07-31 06:29:59,0.758,0.762,0.751,0.753,52187.6,50.838577314336305,0.7500333333333331
2024-07-31 07:29:59,0.752,0.759,0.75,0.751,12647.5,48.9731071449586,0.7497333333333331
2024-07-31 08:29:59,0.751,0.752,0.741,0.746,17251.6,44.569972388108766,0.7494666666666664
2024-07-31 09:29:59,0.746,0.756,0.74,0.755,16339.9,52.79680888521609,0.749733333333333
2024-07-31 10:29:59,0.755,0.768,0.755,0.766,42678.8,60.51112440921684,0.7500999999999998
2024-07-31 11:29:59,0.766,0.77,0.765,0.767,14712,61.132993723138085,0.7507666666666665
2024-07-31 12:29:59,0.767,0.769,0.763,0.765,41308.3,59.12746762737526,0.7513999999999998
2024-07-31 13:29:59,0.766,0.769,0.764,0.765,12529.7,59.127467627375275,0.7517999999999998
2024-07-31 14:29:59,0.765,0.768,0.759,0.762,39150.2,55.93520569739871,0.7521999999999999
2024-07-31 15:29:59,0.761,0.772,0.761,0.764,72855.1,57.57949597299097,0.7525666666666665
2024-07-31 16:29:59,0.765,0.778,0.762,0.763,254399.1,56.4453483509347,0.7527666666666665
2024-07-31 17:29:59,0.763,0.771,0.761,0.764,78466.8,57.350049093103635,0.7528333333333331
2024-07-31 18:29:59,0.765,0.768,0.755,0.758,41434.4,50.56357620522653,0.7529666666666663
2024-07-31 19:29:59,0.759,0.76,0.755,0.755,50636.7,47.53473772543821,0.7530666666666664
2024-07-31 20:29:59,0.756,0.76,0.75,0.753,35563.5,45.57473832049917,0.7531666666666664
2024-07-31 21:29:59,0.753,0.758,0.75,0.754,23537.8,46.75686267083322,0.7533999999999997
2024-07-31 22:29:59,0.753,0.756,0.739,0.752,81559,44.66724660368829,0.7535666666666664
2024-07-31 23:29:59,0.753,0.755,0.734,0.737,72433.1,32.8202358941805,0.7533999999999996
2024-08-01 00:29:59,0.738,0.738,0.722,0.729,66624.6,28.481476996811843,0.7528666666666662
2024-08-01 01:29:59,0.728,0.737,0.724,0.734,79647.7,34.32517104720654,0.7521333333333329
2024-08-01 02:29:59,0.733,0.734,0.722,0.726,31248.1,30.08893274244927,0.7511666666666662
2024-08-01 03:29:59,0.725,0.725,0.72,0.722,14106.6,28.213994619268256,0.7503666666666663
2024-08-01 04:29:59,0.722,0.727,0.715,0.727,26419.2,33.769609921535896,0.7497999999999997
2024-08-01 05:29:59,0.728,0.729,0.718,0.725,26345.3,32.68012612155306,0.7492666666666664
2024-08-01 06:29:59,0.726,0.728,0.714,0.72,68051.7,30.06838831846362,0.7485666666666664
2024-08-01 07:29:59,0.719,0.725,0.716,0.716,56524.8,28.131463149439334,0.747733333333333
2024-08-01 08:29:59,0.716,0.719,0.699,0.702,67610.4,22.63548268950181,0.7462666666666664
2024-08-01 09:29:59,0.701,0.713,0.697,0.711,29710.2,31.852715762926405,0.7450999999999997
2024-08-01 10:29:59,0.711,0.711,0.699,0.7,32761.7,27.53478823300062,0.743333333333333
2024-08-01 11:29:59,0.7,0.704,0.699,0.7,33665,27.53478823300061,0.7413999999999997
2024-08-01 12:29:59,0.701,0.71,0.699,0.707,50994.7,34.12534297298271,0.7398666666666663
2024-08-01 13:29:59,0.707,0.71,0.702,0.703,41123.9,32.31664793350682,0.7382666666666663
2024-08-01 14:29:59,0.703,0.71,0.701,0.708,26497.8,36.82413235215305,0.7369999999999997
2024-08-01 15:29:59,0.706,0.711,0.704,0.711,25881.3,39.430538095868975,0.7355333333333329
