Time,Open,High,Low,Close,Volume,RSI,SMA
2024-08-09 20:29:59,2557.82,2595.44,2552.61,2592.98,19361.8949,0,0
2024-08-09 21:29:59,2592.98,2609.75,2584.88,2590.12,12891.5919,0,0
2024-08-09 22:29:59,2590.12,2597,2575,2586.19,10334.856,0,0
2024-08-09 23:29:59,2586.18,2600,2578,2590.8,5179.2506,0,0
2024-08-10 00:29:59,2590.8,2607.62,2587.28,2593.17,6443.6663,0,0
2024-08-10 01:29:59,2593.1,2606.6,2562.39,2602.12,14713.309,0,0
2024-08-10 02:29:59,2602.13,2613.07,2585.07,2598.4,12640.2048,0,0
2024-08-10 03:29:59,2598.4,2601.97,2574.61,2598.78,9743.8663,0,0
2024-08-10 04:29:59,2598.79,2644.7,2576.49,2584.58,21066.015,0,0
2024-08-10 05:29:59,2584.58,2611.75,2580.51,2600.01,10904.7359,0,0
2024-08-10 06:29:59,2600.01,2614.4,2592.58,2603.69,4916.3558,0,0
2024-08-10 07:29:59,2603.7,2607.2,2592.59,2602.59,4894.0492,0,0
2024-08-10 08:29:59,2602.6,2604.22,2588.4,2599.95,5282.9205,0,0
2024-08-10 09:29:59,2599.96,2610.97,2594.41,2606.08,4559.9713,0,0
2024-08-10 10:29:59,2606.08,2625.96,2604.06,2619.9,6823.5058,66.0582199952278,0
2024-08-10 11:29:59,2619.9,2637,2619.1,2634.27,7693.98,71.34811440612302,0
2024-08-10 12:29:59,2634.27,2640.97,2623,2629.8,7522.7835,67.80791117877067,0
2024-08-10 13:29:59,2629.79,2640.6,2626.01,2632.6,7297.3449,68.8505439062168,0
2024-08-10 14:29:59,2632.63,2639,2624.43,2629.6,4615.3983,66.37024774455824,0
2024-08-10 15:29:59,2629.6,2642.84,2628.1,2636.58,4144.7534,69.15448971754824,2606.6105
2024-08-10 16:29:59,2636.58,2637.89,2628.22,2630.52,3384.4873,64.18598821750238,2608.4874999999997
2024-08-10 17:29:59,2630.51,2631.94,2606,2609.19,6396.2271,50.44728462881062,2609.441
2024-08-10 18:29:59,2609.2,2618.35,2604.07,2610.66,4642.8147,51.222172982411266,2610.6645
2024-08-10 19:29:59,2610.66,2622.94,2597,2599.49,7328.3712,45.4111250333973,2611.0989999999993
2024-08-10 20:29:59,2599.5,2609.2,2589.51,2607.3,10552.653,49.70731819216947,2611.8054999999995
2024-08-10 21:29:59,2607.29,2615.86,2598.02,2610.64,4942.566,51.466463482721366,2612.2314999999994
2024-08-10 22:29:59,2610.64,2622.84,2599.47,2600.68,21596.3386,46.2690738381575,2612.3454999999994
2024-08-10 23:29:59,2600.68,2611.47,2595.29,2603.01,5709.4539,47.60215215791828,2612.557
2024-08-11 00:29:59,2603.01,2607.5,2596.21,2604.67,4122.6677,48.58094830703706,2613.5614999999993
2024-08-11 01:29:59,2604.66,2618,2603.85,2613.07,5540.9473,53.3316437389012,2614.214499999999
2024-08-11 02:29:59,2613.06,2613.38,2604.6,2606.37,3496.2233,49.41033427252845,2614.348499999999
2024-08-11 03:29:59,2606.37,2610.31,2600.21,2609.92,3577.7982,51.44736322886008,2614.7149999999992
2024-08-11 04:29:59,2609.92,2629.4,2606.02,2624.7,7930.9993,58.87241325628153,2615.9524999999994
2024-08-11 05:29:59,2624.7,2631.9,2618.29,2629.55,4188.622,60.98110693600979,2617.1259999999993
2024-08-11 06:29:59,2629.55,2631.6,2622.25,2624.93,2588.2565,57.93392661776258,2617.3774999999996
2024-08-11 07:29:59,2624.93,2668.28,2624.93,2646.38,14913.4387,66.34300179357898,2617.9829999999993
2024-08-11 08:29:59,2646.39,2654.04,2634,2644.26,7848.2265,64.96083296985488,2618.705999999999
2024-08-11 09:29:59,2644.27,2666.47,2643.27,2661.27,5917.7641,70.30627676150176,2620.1394999999993
2024-08-11 10:29:59,2661.28,2665.98,2651.71,2659.8,7223.3017,69.32204122685287,2621.6494999999995
2024-08-11 11:29:59,2659.79,2683.15,2659.79,2677.79,10791.0922,74.10056492776165,2623.7099999999996
2024-08-11 12:29:59,2677.8,2697.6,2674.64,2685.78,8982.1233,75.89633475966787,2626.4729999999995
2024-08-11 13:29:59,2685.78,2720,2682.13,2684.15,19883.1743,74.75755180222546,2630.2209999999995
2024-08-11 14:29:59,2684.16,2695.47,2673.44,2675.61,11271.2132,68.92260638286145,2633.4685
2024-08-11 15:29:59,2675.61,2677.56,2644.91,2652.61,18963.1479,56.200081197813226,2636.1245
2024-08-11 16:29:59,2652.6,2655.8,2625.6,2637.99,14967.7496,49.8952295540521,2637.6589999999997
2024-08-11 17:29:59,2638,2645.31,2616.9,2638.73,11424.7326,50.19976535020684,2639.0634999999997
2024-08-11 18:29:59,2638.72,2652.32,2604.2,2615.49,16336.2507,41.640045443872225,2639.8039999999996
2024-08-11 19:29:59,2615.48,2623.92,2594.46,2614.07,14007.7293,41.178025956671696,2640.3569999999995
2024-08-11 20:29:59,2614.07,2637.75,2603.4,2625.8,8172.1995,46.46249743517982,2641.4134999999997
2024-08-11 21:29:59,2625.79,2642.63,2617.8,2636.6,6179.1337,50.84146123393756,2642.5899999999997
2024-08-11 22:29:59,2636.6,2645.92,2628.71,2639.11,10982.7699,51.82761813089044,2644.227
2024-08-11 23:29:59,2639.12,2639.88,2596.33,2599.06,25619.4905,38.54170390427265,2643.6839999999997
2024-08-12 00:29:59,2599.06,2602.91,2540,2557.41,34012.5285,29.94469684209508,2640.3195
2024-08-12 01:29:59,2557.4,2585.57,2544.11,2581.02,11949.1191,38.34083670930916,2637.8929999999996
2024-08-12 02:29:59,2581.02,2595.21,2540.99,2567.56,15983.6526,35.7129979559599,2635.0244999999995
2024-08-12 03:29:59,2567.55,2567.7,2552.12,2555.38,6962.1988,33.47700401230567,2630.4744999999994
2024-08-12 04:29:59,2555.38,2577.9,2510.05,2537.4,27775.9851,30.44653865956235,2625.1314999999995
2024-08-12 05:29:59,2537.4,2560,2529.25,2549.8,11042.2011,34.828203102137536,2619.558
2024-08-12 06:29:59,2549.81,2553.67,2534.07,2551.21,11949.9322,35.3271159717904,2614.1285
